daily_statistic,percentile,baseline_A,baseline_B,filename,LC_code,LC_name,Elevation,count,mean,median,std
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,500_1000,56,0.28012616293770926,0.2707376480102539,0.09432248169391338
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,1000_1500,6,0.20805644989013672,0.18455219268798828,0.10757707467949874
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.24723609863036128,0.23415470123291016,0.07972387703816622
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.2587965859307183,0.239715576171875,0.10196793985613845
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.3666553497314453,0.36028575897216797,0.04062509263335697
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2000_2500,1,0.32613468170166016,0.32613468170166016,0.0
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2500_3500,3,0.3391569455464681,0.30431175231933594,0.05054380254708134
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,0_500,6734,0.14619427588349249,0.14242935180664062,0.046489276030528874
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,500_1000,3864,0.16105887657860546,0.15135574340820312,0.06734684009947184
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1000_1500,989,0.16301710902137873,0.17662429809570312,0.05648608423109986
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1500_2000,63,0.21463869488428508,0.22445297241210938,0.04764439788874298
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2000_2500,25,0.25208770751953125,0.24021148681640625,0.04958409044695739
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2500_3500,34,0.3383970541112563,0.31965065002441406,0.08199349076189703
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,0_500,1532,0.23463081255282808,0.23192405700683594,0.09801757344305667
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,500_1000,43,0.21841235493504724,0.21822166442871094,0.07760436374422983
daily_maximum,p97,1981_2020,1981_2010,p97_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,1000_1500,9,0.20351388719346789,0.20532989501953125,0.01699080304304652
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,0_500,373,0.41845141147480575,0.4530658721923828,0.12399344311172836
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,500_1000,259,0.37905614992826603,0.4182300567626953,0.11940419920945373
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1000_1500,251,0.45211468654799747,0.4838085174560547,0.13929019049687083
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1500_2000,108,0.44778560709070275,0.46495723724365234,0.10686793997607488
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,0_500,134,0.1797529476792065,0.15265274047851562,0.11997268586162349
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,500_1000,23,0.19597750124724014,0.1898040771484375,0.07862000696458804
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,1000_1500,1,0.1839466094970703,0.1839466094970703,0.0
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,0_500,1278,0.4856753282144036,0.4937095642089844,0.127858648246814
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,500_1000,1276,0.4466979608266705,0.437255859375,0.13092116883176064
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1000_1500,361,0.4038355079714281,0.40984153747558594,0.1207735010139651
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1500_2000,7,0.46296119689941406,0.40161895751953125,0.1860866414096376
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,0_500,1403,0.5199448197379082,0.5251083374023438,0.08376250764300129
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,500_1000,1186,0.4568085445320425,0.4670524597167969,0.10112130953571122
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1000_1500,599,0.45274507621293875,0.46414756774902344,0.10754324112024626
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1500_2000,49,0.4392242820895448,0.45859241485595703,0.11237101390973611
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,6,Closed Shrub,500_1000,1,0.6248664855957031,0.6248664855957031,0.0
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,0_500,614,0.32951311490434776,0.3046274185180664,0.12834978670983713
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,500_1000,1188,0.33994719315859606,0.3118400573730469,0.19680318748708217
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1000_1500,968,0.21365464029233316,0.16749858856201172,0.1422475807677115
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1500_2000,293,0.2823735715586171,0.2666454315185547,0.08202585747021986
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2000_2500,56,0.27155590057373047,0.27001380920410156,0.08265435716457997
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2500_3500,6,0.2899964650472005,0.2647285461425781,0.056546878749280445
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,0_500,1505,0.3742081943144434,0.36988067626953125,0.14694251118553792
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,500_1000,1206,0.3461748411010945,0.33893585205078125,0.1304229676507181
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1000_1500,559,0.41522382964814925,0.4202594757080078,0.13422286416416482
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1500_2000,72,0.4443492227130466,0.47959184646606445,0.11309419934710238
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,0_500,4104,0.3987654124551814,0.3896036148071289,0.15083040774138384
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,500_1000,1843,0.3828036204279601,0.37602996826171875,0.14303302378124397
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1000_1500,493,0.41248785990005093,0.4000816345214844,0.16070347633653612
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1500_2000,20,0.411814546585083,0.3784961700439453,0.15542110748000917
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,2000_2500,1,0.4391193389892578,0.4391193389892578,0.0
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,0_500,2158,0.37032285059238607,0.3364591598510742,0.16169987452101103
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,500_1000,2042,0.39385716571863905,0.39536094665527344,0.14510551095826385
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1000_1500,1998,0.45999349464286676,0.4698610305786133,0.1360942717173944
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1500_2000,1126,0.4425344534919698,0.4538097381591797,0.1066141861797238
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2000_2500,452,0.39406652155175675,0.39104461669921875,0.09618290169981471
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2500_3500,97,0.3554324366382717,0.34685611724853516,0.09482121265144622
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,0_500,11,0.5043421658602628,0.4875774383544922,0.09137879460481706
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,500_1000,1,0.6140308380126953,0.6140308380126953,0.0
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,0_500,19968,0.4671262426254077,0.48358821868896484,0.14154066908314902
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,500_1000,2714,0.39641103168226116,0.41851806640625,0.16783746476277944
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1000_1500,809,0.4142214559359368,0.42534828186035156,0.13223919053441402
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1500_2000,42,0.5414023626418341,0.5420618057250977,0.13974290872324727
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,2000_2500,2,0.4197072982788086,0.4197072982788086,0.13572025299072266
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,0_500,825,0.4644087774103338,0.4808845520019531,0.1201137423865973
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,500_1000,56,0.4526097774505615,0.4622354507446289,0.11864740203092965
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,1000_1500,6,0.4069093068440755,0.40772151947021484,0.10065856697544302
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.32729664002077646,0.308837890625,0.1322852873923282
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.36030329598320854,0.32953643798828125,0.13767410768274402
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.5907440185546875,0.5854864120483398,0.030274987631717373
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2000_2500,1,0.4226217269897461,0.4226217269897461,0.0
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2500_3500,3,0.4108424186706543,0.37790870666503906,0.08139932839566015
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,0_500,6734,0.30079287111776887,0.3012199401855469,0.06789411538885703
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,500_1000,3864,0.2857473173003266,0.2392559051513672,0.11382142951264967
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1000_1500,989,0.22869287149489106,0.2364940643310547,0.08402592668909478
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1500_2000,63,0.2719967251732236,0.27346038818359375,0.07487768379606428
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2000_2500,25,0.2998072814941406,0.27825355529785156,0.06317739713481105
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2500_3500,34,0.41977562623865466,0.40302062034606934,0.11429827594766527
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,0_500,1532,0.36473139521347325,0.3630828857421875,0.14540918036145742
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,500_1000,43,0.3599206347798192,0.37994956970214844,0.09575356951028499
daily_maximum,p97,1991_2020,1981_2010,p97_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,1000_1500,9,0.3710019853379991,0.3672218322753906,0.03360439730246795
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,0_500,373,0.28555370463762464,0.30976295471191406,0.08893573025790623
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,500_1000,259,0.27035525038435654,0.29058265686035156,0.09865434828241165
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1000_1500,251,0.32080709601778434,0.3386421203613281,0.11366015519918232
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1500_2000,108,0.3378663416262026,0.3377361297607422,0.09818581078900872
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,0_500,134,0.1813365452325166,0.18655776977539062,0.10844992084911477
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,500_1000,23,0.16474897965140964,0.1590595245361328,0.10189084808732156
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,1000_1500,1,0.16120338439941406,0.16120338439941406,0.0
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,0_500,1278,0.2926514764346987,0.29192447662353516,0.11370371284055178
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,500_1000,1276,0.2861988170767279,0.30677318572998047,0.10422872287087394
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1000_1500,361,0.26805783374818076,0.2707500457763672,0.09394602178513835
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,1500_2000,7,0.29095145634242464,0.2549705505371094,0.13836996063003243
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,0_500,1403,0.36132259464059996,0.3575553894042969,0.07608114048433323
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,500_1000,1186,0.321998398380376,0.33345890045166016,0.08604549295087417
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1000_1500,599,0.32636922826751047,0.3334846496582031,0.10142833634230945
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,5,MF,1500_2000,49,0.36205881469103757,0.35892391204833984,0.10655566053191654
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,6,Closed Shrub,500_1000,1,0.4847240447998047,0.4847240447998047,0.0
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,0_500,614,0.24008522282205885,0.2327404022216797,0.12004759066014452
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,500_1000,1188,0.23583867975357004,0.2033519744873047,0.17340438162373276
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1000_1500,968,0.1423321853984486,0.09400653839111328,0.1174198076291339
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,1500_2000,293,0.2160872241335924,0.21241378784179688,0.06153839900593783
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2000_2500,56,0.21476922716413224,0.21305370330810547,0.0531578194421759
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,7,Open Shrub,2500_3500,6,0.24006334940592447,0.2048931121826172,0.0649374727347169
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,0_500,1505,0.2588305755311072,0.2595977783203125,0.1028961127166732
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,500_1000,1206,0.24426810737470686,0.23491668701171875,0.10219143942034088
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1000_1500,559,0.29589949694856976,0.2994098663330078,0.10050593590461454
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,8,Woody Savanna,1500_2000,72,0.364818361070421,0.3554401397705078,0.0963983291225914
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,0_500,4104,0.2988990236211706,0.31130218505859375,0.11864908150511046
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,500_1000,1843,0.2740122484112976,0.26975059509277344,0.12896118493790976
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1000_1500,493,0.31065161861705975,0.2967357635498047,0.13991899014835038
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,1500_2000,20,0.3169873714447021,0.3042716979980469,0.15156621716101426
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,9,Savanna,2000_2500,1,0.39003753662109375,0.39003753662109375,0.0
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,0_500,2158,0.26811854280289726,0.2653980255126953,0.13323721944144848
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,500_1000,2042,0.28807026398870783,0.30048656463623047,0.13768461677144805
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1000_1500,1998,0.3090851948903249,0.30739879608154297,0.12096263031583901
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,1500_2000,1126,0.3114330374749897,0.3002500534057617,0.09544487301711735
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2000_2500,452,0.3459367667679238,0.34549999237060547,0.08818039930837665
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,10,Grass,2500_3500,97,0.3451990835445443,0.33145809173583984,0.10408340712943341
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,0_500,11,0.2893647280606357,0.26674842834472656,0.08175602464106226
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,11,Wetland,500_1000,1,0.40188026428222656,0.40188026428222656,0.0
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,0_500,19968,0.30552692386584407,0.31823253631591797,0.11537611237115183
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,500_1000,2714,0.2940350035665311,0.3163137435913086,0.15394978567079584
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1000_1500,809,0.24910763904397065,0.22924041748046875,0.1093921212075969
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,1500_2000,42,0.35741093045189265,0.37893104553222656,0.12841753428723984
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,12,Cropland,2000_2500,2,0.3080768585205078,0.3080768585205078,0.11420822143554688
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,0_500,825,0.3231002206513376,0.3377532958984375,0.10462800980228534
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,500_1000,56,0.27103216307503836,0.25082969665527344,0.08848835899982459
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,13,Urban,1000_1500,6,0.24517599741617838,0.19823265075683594,0.11096960157911451
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,0_500,996,0.2726057025802183,0.27124595642089844,0.09143733585394519
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,500_1000,72,0.23158764839172363,0.19666671752929688,0.10674802914974431
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,14,Crop/Nat Mosaic,1000_1500,4,0.39115476608276367,0.4129772186279297,0.05316848903113966
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2000_2500,1,0.46451854705810547,0.46451854705810547,0.0
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,15,Snow/Ice,2500_3500,3,0.4196736017862956,0.3937530517578125,0.042304330050993204
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,0_500,6734,0.1381403844010274,0.13815879821777344,0.06472746382141582
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,500_1000,3864,0.1462252742261867,0.147430419921875,0.07263613122516525
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1000_1500,989,0.14970155143159225,0.1614818572998047,0.06380493822844692
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,1500_2000,63,0.2067423320951916,0.2165508270263672,0.05770500000949774
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2000_2500,25,0.2644108963012695,0.24141311645507812,0.0831581228552075
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,16,Barren,2500_3500,34,0.40566245247335997,0.38187742233276367,0.11417236476540513
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,0_500,1532,0.23138112249947093,0.2383403778076172,0.10267405466775997
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,500_1000,43,0.23415862682253816,0.24402618408203125,0.06976585959597213
daily_maximum,p99,1981_2020,1981_2010,p99_1981_2020_minus_1981_2010_daily_maximum_baseline.tif,17,Water,1000_1500,9,0.26447825961642796,0.2609081268310547,0.026347007051003082
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,0_500,373,0.36951892944826836,0.3855247497558594,0.10680512239196024
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,500_1000,259,0.3490275710706085,0.3743476867675781,0.1117069708045615
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1000_1500,251,0.42821184667458095,0.45502662658691406,0.1347869344428291
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,1,ENF,1500_2000,108,0.42524228272614656,0.4343271255493164,0.12641789941706963
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,0_500,134,0.19462218213437207,0.17853164672851562,0.11800384516920413
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,500_1000,23,0.1741354569144871,0.15440940856933594,0.09226050828943538
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,2,EBF,1000_1500,1,0.17103195190429688,0.17103195190429688,0.0
daily_maximum,p99,1991_2020,1981_2010,p99_1991_2020_minus_1981_2010_daily_maximum_baseline.tif,4,DBF,0_500,1278,0.3961429506400381,0.3999605178833008,0.13777815753484834
