Elevation Zone,Value
0-500,0.38318825
0-500,0.39352036
0-500,0.41120338
0-500,0.40272522
0-500,0.39782906
0-500,0.39891624
0-500,0.3880844
0-500,0.38027573
0-500,0.3617592
0-500,0.3512993
0-500,0.34199715
0-500,0.34090233
0-500,0.33925438
0-500,0.34599304
0-500,0.3473587
0-500,0.34609604
0-500,0.34594536
0-500,0.3556366
0-500,0.366148
0-500,0.37038422
0-500,0.37098503
0-500,0.37646484
0-500,0.330925
0-500,0.32517815
0-500,0.3229561
0-500,0.33048058
0-500,0.3353405
0-500,0.33862114
0-500,0.33973694
0-500,0.34025192
0-500,0.34825706
0-500,0.36086082
0-500,0.36968994
0-500,0.3640976
0-500,0.34760475
0-500,0.32683945
0-500,0.32460213
0-500,0.3293991
0-500,0.34205246
0-500,0.35289383
0-500,0.36738014
0-500,0.38120842
0-500,0.40204048
0-500,0.39697266
0-500,0.40122223
0-500,0.42389488
0-500,0.4174347
0-500,0.4088993
0-500,0.41026306
0-500,0.4071846
0-500,0.39853477
0-500,0.39099503
0-500,0.3877201
0-500,0.3867092
0-500,0.3765278
0-500,0.371809
0-500,0.36825943
0-500,0.37445068
0-500,0.39584732
0-500,0.4043274
0-500,0.40254402
0-500,0.40584373
0-500,0.40970802
0-500,0.39621353
0-500,0.3870449
0-500,0.38534164
0-500,0.37578392
0-500,0.36738396
0-500,0.3570366
0-500,0.34962082
0-500,0.34280968
0-500,0.3459549
0-500,0.35097694
0-500,0.36049843
0-500,0.3709278
0-500,0.38546562
0-500,0.40128708
0-500,0.4161129
0-500,0.43041992
0-500,0.4525013
0-500,0.4708519
0-500,0.48160172
0-500,0.4857254
0-500,0.48049164
0-500,0.47135162
0-500,0.46271706
0-500,0.45458603
0-500,0.45181847
0-500,0.45072937
0-500,0.45135117
0-500,0.4536152
0-500,0.45877075
0-500,0.4633255
0-500,0.4724102
0-500,0.47528648
0-500,0.47218323
0-500,0.45754814
0-500,0.44013596
0-500,0.42291832
0-500,0.41371727
0-500,0.41404343
0-500,0.41622162
0-500,0.4167099
0-500,0.4137497
0-500,0.4053669
0-500,0.39883614
0-500,0.39621925
0-500,0.3836403
0-500,0.3737507
0-500,0.360178
0-500,0.34872055
0-500,0.34063148
0-500,0.3416767
0-500,0.34293365
0-500,0.33916664
0-500,0.33869553
0-500,0.33938217
0-500,0.3400383
0-500,0.34339142
0-500,0.33601952
0-500,0.32715988
0-500,0.32175827
0-500,0.32195663
0-500,0.3223343
0-500,0.32430458
0-500,0.33049774
0-500,0.3358822
0-500,0.33766174
0-500,0.34296417
0-500,0.34866524
0-500,0.35884666
0-500,0.36657333
0-500,0.37531853
0-500,0.3805294
0-500,0.36584282
0-500,0.37252617
0-500,0.39360046
0-500,0.39692307
0-500,0.40138626
0-500,0.40371895
0-500,0.40169525
0-500,0.4011631
0-500,0.3997593
0-500,0.3984871
0-500,0.39489555
0-500,0.38363075
0-500,0.37003708
0-500,0.35883713
0-500,0.34329796
0-500,0.32888985
0-500,0.32082176
0-500,0.31277847
0-500,0.31307983
0-500,0.31725502
0-500,0.3207779
0-500,0.33137894
0-500,0.3453598
0-500,0.34906387
0-500,0.35000038
0-500,0.35996437
0-500,0.36894608
0-500,0.3729
0-500,0.36890602
0-500,0.371665
0-500,0.37607002
0-500,0.3772831
0-500,0.3756714
0-500,0.37932873
0-500,0.39054585
0-500,0.39832973
0-500,0.39820576
0-500,0.38449
0-500,0.37174892
0-500,0.37197685
0-500,0.37389565
0-500,0.35911942
0-500,0.35017776
0-500,0.34737968
0-500,0.34596443
0-500,0.3470049
0-500,0.3504877
0-500,0.355443
0-500,0.35832405
