daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_mean,p95,1991_2020,1981_2010,0.05,1,ENF,8,0.002373183031741323,0.008247845711940911,0.2877336839976918,-0.005874662680199588,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,4,DBF,366,0.10857312370216553,0.024160853508411982,4.493761930403828,0.08441227019375355,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,5,MF,99,0.029368140017798874,0.02656544932293804,1.105501347287239,0.0028026906948608356,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,7,Open Shrub,74,0.021951943043607237,0.025736561345917112,0.8529477869462825,-0.003784618302309875,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,8,Woody Savanna,75,0.022248590922574904,0.02796060730406237,0.7957120058455392,-0.005712016381487467,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,9,Savanna,229,0.06793236428359538,0.053992613869511694,1.2581788399386071,0.013939750414083685,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,10,Grass,322,0.09552061702758825,0.06569552728764874,1.4539896545673492,0.02982508973993951,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,11,Wetland,7,0.0020765351527736575,0.00019696347968814116,10.542742015227924,0.0018795716730855164,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,12,Cropland,1875,0.5562147730643726,0.1954616331555191,2.8456468110128816,0.3607531399088535,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,13,Urban,32,0.009492732126965293,0.007558473533032417,1.2559059822700551,0.0019342585939328754,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,14,Crop/Nat Mosaic,25,0.007416196974191634,0.008961838325810422,0.8275307704260538,-0.0015456413516187874,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,16,Barren,207,0.061406110946306734,0.09854739433729996,0.623112476582901,-0.03714128339099323,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.05,17,Water,52,0.0154256897063186,0.45545342634386543,0.03386886301448585,-0.44002773663754685,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,1,ENF,19,0.0028181548501928213,0.008247845711940911,0.34168374974725896,-0.00542969086174809,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,4,DBF,681,0.10100860278849007,0.024160853508411982,4.180671959842906,0.07684774928007809,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,5,MF,305,0.04523880154256897,0.02656544932293804,1.7029187420333731,0.018673352219630932,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,7,Open Shrub,122,0.01809552061702759,0.025736561345917112,0.703105608158422,-0.007641040728889523,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,8,Woody Savanna,183,0.027143280925541382,0.02796060730406237,0.9707686471315579,-0.000817326378520989,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,9,Savanna,496,0.07356867398398101,0.053992613869511694,1.3625692240383167,0.019576060114469315,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,10,Grass,638,0.09463067339068526,0.06569552728764874,1.440443167102436,0.02893514610303652,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,11,Wetland,10,0.0014832393948383269,0.00019696347968814116,7.530530010877089,0.0012862759151501858,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,12,Cropland,3536,0.5244734500148324,0.1954616331555191,2.683255232997746,0.32901181685931324,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,13,Urban,92,0.013645802432512608,0.007558473533032417,1.8053648495132042,0.00608732889948019,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,14,Crop/Nat Mosaic,49,0.007267873034707802,0.008961838325810422,0.8109801550175327,-0.0016939652911026198,False,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
daily_mean,p95,1991_2020,1981_2010,0.1,16,Barren,513,0.07609018095520617,0.09854739433729996,0.7721176340266382,-0.02245721338209379,True,p95_1991_2020_minus_1981_2010_daily_mean_baseline.tif
