Elevation Zone,Value
0-500,0.14004707
0-500,0.14478493
0-500,0.15477943
0-500,0.15688896
0-500,0.15512085
0-500,0.15460968
0-500,0.15508461
0-500,0.15158081
0-500,0.15404892
0-500,0.15208244
0-500,0.15774155
0-500,0.1561184
0-500,0.15714264
0-500,0.15001297
0-500,0.14266014
0-500,0.13626671
0-500,0.12815475
0-500,0.11804867
0-500,0.20707321
0-500,0.20002556
0-500,0.20816803
0-500,0.21216011
0-500,0.2163887
0-500,0.22247124
0-500,0.22309685
0-500,0.22372437
0-500,0.22269821
0-500,0.22861862
0-500,0.23905373
0-500,0.24827576
0-500,0.26000595
0-500,0.27017784
0-500,0.27030563
0-500,0.2694912
0-500,0.27578354
0-500,0.2871952
0-500,0.28659058
0-500,0.27975082
0-500,0.2844944
0-500,0.28197098
0-500,0.28427315
0-500,0.28725243
0-500,0.289526
0-500,0.28936577
0-500,0.286129
0-500,0.28523445
0-500,0.28391266
0-500,0.2795601
0-500,0.27189827
0-500,0.27128792
0-500,0.2816677
0-500,0.28350067
0-500,0.28451157
0-500,0.29279327
0-500,0.29538345
0-500,0.29595566
0-500,0.288599
0-500,0.28643608
0-500,0.2803707
0-500,0.28024673
0-500,0.28839684
0-500,0.2888546
0-500,0.28568077
0-500,0.28450203
0-500,0.28430176
0-500,0.28100014
0-500,0.27908134
0-500,0.28149033
0-500,0.28409386
0-500,0.2816429
0-500,0.27980042
0-500,0.25362396
0-500,0.27677536
0-500,0.2788353
0-500,0.27674675
0-500,0.27977562
0-500,0.27568054
0-500,0.27846336
0-500,0.28279686
0-500,0.27889824
0-500,0.27373314
0-500,0.26961327
0-500,0.2697811
0-500,0.26641273
0-500,0.27388
0-500,0.27726555
0-500,0.28302765
0-500,0.29245377
0-500,0.3022728
0-500,0.29993057
0-500,0.30735588
0-500,0.31254768
0-500,0.3138256
0-500,0.3176651
0-500,0.31233597
0-500,0.30680275
0-500,0.30849075
0-500,0.30874443
0-500,0.30332756
0-500,0.30308533
0-500,0.30944633
0-500,0.3169899
0-500,0.31599045
0-500,0.31839943
0-500,0.32253456
0-500,0.32108498
0-500,0.3248558
0-500,0.32868767
0-500,0.32985306
0-500,0.33372307
0-500,0.33335876
0-500,0.34202576
0-500,0.3503704
0-500,0.35530663
0-500,0.35375214
0-500,0.35160255
0-500,0.3518734
0-500,0.35464478
0-500,0.35595512
0-500,0.35045242
0-500,0.34256363
0-500,0.33817673
0-500,0.34127617
0-500,0.3405056
0-500,0.34384537
0-500,0.34600258
0-500,0.35227966
0-500,0.35615158
0-500,0.36766052
0-500,0.37718964
0-500,0.38780212
0-500,0.3892994
0-500,0.3901596
0-500,0.39476204
0-500,0.39669418
0-500,0.39531708
0-500,0.3937168
0-500,0.39507866
0-500,0.40015984
0-500,0.4025936
0-500,0.4090805
0-500,0.40781403
0-500,0.4050579
0-500,0.4030609
0-500,0.39606476
0-500,0.3905468
0-500,0.38856316
0-500,0.3898201
0-500,0.39234924
0-500,0.393919
0-500,0.39428902
0-500,0.39108276
0-500,0.39231873
0-500,0.39488792
0-500,0.39261627
0-500,0.38167
0-500,0.37242508
0-500,0.3700199
0-500,0.36494064
0-500,0.35777473
0-500,0.3531475
0-500,0.35033417
0-500,0.34467697
0-500,0.34448433
0-500,0.3443966
0-500,0.34480667
0-500,0.34866714
0-500,0.3464012
0-500,0.33750153
0-500,0.3357544
0-500,0.33225822
0-500,0.32790375
0-500,0.32970428
0-500,0.33026123
0-500,0.32810783
0-500,0.33055878
0-500,0.33525848
0-500,0.33909035
0-500,0.34119225
0-500,0.33976364
0-500,0.3364811
0-500,0.33916092
0-500,0.3448906
0-500,0.34918976
0-500,0.35279274
0-500,0.3473072
0-500,0.33833313
0-500,0.33888245
0-500,0.33679008
0-500,0.33568573
0-500,0.3327179
0-500,0.33533287
0-500,0.33365822
0-500,0.33301544
0-500,0.33192635
0-500,0.33257866
0-500,0.33688927
0-500,0.341259
0-500,0.34235382
0-500,0.34542084
0-500,0.34256744
0-500,0.34853172
0-500,0.3579731
0-500,0.36157608
0-500,0.3661213
0-500,0.35886192
0-500,0.36123466
0-500,0.36525917
0-500,0.36832237
0-500,0.37241936
0-500,0.37989044
0-500,0.38713837
0-500,0.39021683
0-500,0.38965034
0-500,0.39631653
0-500,0.40738678
0-500,0.4189167
0-500,0.4252491
0-500,0.42631912
0-500,0.42876244
0-500,0.4211521
0-500,0.41851997
0-500,0.42840385
0-500,0.42812538
0-500,0.42634583
0-500,0.42153358
0-500,0.42659187
0-500,0.43439102
0-500,0.44133186
0-500,0.44278908
0-500,0.44075966
0-500,0.43453407
0-500,0.42816925
0-500,0.42272758
0-500,0.4150524
0-500,0.4142208
0-500,0.41753006
0-500,0.41968918
0-500,0.42233467
0-500,0.4288311
0-500,0.43551636
0-500,0.44036674
0-500,0.4465332
0-500,0.45358467
0-500,0.46157837
0-500,0.46749496
0-500,0.47172356
0-500,0.46904373
0-500,0.46591187
0-500,0.46932602
0-500,0.46804428
0-500,0.4714775
0-500,0.4681263
0-500,0.46590996
0-500,0.46660042
0-500,0.45957947
0-500,0.45706367
0-500,0.4525051
0-500,0.446373
0-500,0.44070816
0-500,0.4342308
0-500,0.43091202
0-500,0.42564392
0-500,0.42769432
0-500,0.4194069
0-500,0.4170246
0-500,0.41713524
0-500,0.41521263
0-500,0.41728973
0-500,0.42321968
0-500,0.42800522
0-500,0.42694664
0-500,0.42707253
0-500,0.42509842
0-500,0.42435646
0-500,0.4227333
0-500,0.4205742
0-500,0.42495537
0-500,0.42277527
0-500,0.4216118
0-500,0.42271042
0-500,0.41580582
0-500,0.4077072
0-500,0.40361214
0-500,0.40657997
0-500,0.4031849
0-500,0.39633942
0-500,0.39502907
0-500,0.3921032
0-500,0.3966179
0-500,0.3935833
0-500,0.38736153
0-500,0.38889694
0-500,0.38768196
0-500,0.38820648
0-500,0.38591766
0-500,0.3811245
0-500,0.3883381
0-500,0.39505386
0-500,0.39740372
0-500,0.39871693
0-500,0.39855957
0-500,0.3975792
0-500,0.4001112
0-500,0.4058962
0-500,0.41094875
0-500,0.4162407
0-500,0.42241955
0-500,0.42386627
0-500,0.4260645
0-500,0.4217806
0-500,0.4250269
0-500,0.43050766
0-500,0.4418621
0-500,0.43946075
0-500,0.4428997
0-500,0.4431305
0-500,0.44136047
0-500,0.43925953
0-500,0.4356203
0-500,0.43084335
0-500,0.43126202
0-500,0.4281025
0-500,0.42815018
0-500,0.42330074
0-500,0.41459846
0-500,0.4136505
0-500,0.41248608
0-500,0.40495682
0-500,0.40057373
0-500,0.3934679
0-500,0.3894968
0-500,0.38547134
0-500,0.38282776
0-500,0.38150883
0-500,0.38199997
0-500,0.38760185
0-500,0.39504814
0-500,0.3951521
0-500,0.39041233
0-500,0.39106083
0-500,0.3893652
0-500,0.38603783
0-500,0.38436604
0-500,0.02701664
0-500,0.026643753
0-500,0.022483826
0-500,0.019428253
0-500,0.021059036
0-500,0.024980545
0-500,0.015254021
0-500,0.01259613
0-500,0.0027427673
0-500,-0.001285553
0-500,0.0051631927
