Elevation Zone,Value
0-500,0.30499268
0-500,0.29204082
0-500,0.28339386
0-500,0.27960587
0-500,0.279871
0-500,0.28234673
0-500,0.2843895
0-500,0.28859425
0-500,0.29074
0-500,0.29262447
0-500,0.29505634
0-500,0.29775906
0-500,0.2964964
0-500,0.29364777
0-500,0.29271603
0-500,0.28787804
0-500,0.28384304
0-500,0.2764101
0-500,0.27253628
0-500,0.26732826
0-500,0.2698908
0-500,0.27823162
0-500,0.28232002
0-500,0.28527164
0-500,0.28312206
0-500,0.2797184
0-500,0.28077698
0-500,0.28480148
0-500,0.29379845
0-500,0.29687595
0-500,0.29820156
0-500,0.30362415
0-500,0.30608654
0-500,0.308033
0-500,0.3056078
0-500,0.30476856
0-500,0.30613422
0-500,0.3067646
0-500,0.30588627
0-500,0.30320358
0-500,0.30208206
0-500,0.29391575
0-500,0.28596306
0-500,0.27972603
0-500,0.27653122
0-500,0.27734852
0-500,0.28216743
0-500,0.28132725
0-500,0.28484344
0-500,0.28974342
0-500,0.29788017
0-500,0.30705166
0-500,0.316432
0-500,0.3180704
0-500,0.31463242
0-500,0.31225014
0-500,0.30622387
0-500,0.30450058
0-500,0.30221844
0-500,0.30207253
0-500,0.30904675
0-500,0.3164444
0-500,0.31648922
0-500,0.32215023
0-500,0.3261261
0-500,0.32231712
0-500,0.31897163
0-500,0.3155794
0-500,0.31348324
0-500,0.31007195
0-500,0.30989075
0-500,0.31363106
0-500,0.3203411
0-500,0.3184471
0-500,0.32094002
0-500,0.31800938
0-500,0.31203175
0-500,0.3090372
0-500,0.30862236
0-500,0.3036909
0-500,0.30282402
0-500,0.30070782
0-500,0.30915833
0-500,0.30787945
0-500,0.3102436
0-500,0.31837463
0-500,0.32270145
0-500,0.3230362
0-500,0.3199749
0-500,0.32050896
0-500,0.3211794
0-500,0.32117653
0-500,0.3215027
0-500,0.32169724
0-500,0.31967068
0-500,0.31777573
0-500,0.32079124
0-500,0.3236618
0-500,0.32895565
0-500,0.33278656
0-500,0.33423138
0-500,0.33005238
0-500,0.32538795
0-500,0.31448174
0-500,0.31019688
0-500,0.31308746
0-500,0.30934048
0-500,0.30120945
0-500,0.303236
0-500,0.30667686
0-500,0.30792236
0-500,0.30809212
0-500,0.3061285
0-500,0.30116558
0-500,0.3020954
0-500,0.30888748
0-500,0.3107729
0-500,0.3072405
0-500,0.3083744
0-500,0.30844498
0-500,0.30630016
0-500,0.3019228
0-500,0.3007822
0-500,0.2968645
0-500,0.2898035
0-500,0.28597736
0-500,0.2813654
0-500,0.2742977
0-500,0.26726913
0-500,0.26375675
0-500,0.25706482
0-500,0.25370693
0-500,0.25294304
0-500,0.2484827
0-500,0.24379158
0-500,0.24059391
0-500,0.23614025
0-500,0.23453426
0-500,0.23471451
0-500,0.23295689
0-500,0.23306847
0-500,0.23375511
0-500,0.2347765
0-500,0.23315334
0-500,0.23142529
0-500,0.23058224
0-500,0.22678566
0-500,0.22799206
0-500,0.23190689
0-500,0.23408413
0-500,0.23401642
0-500,0.23422623
0-500,0.23656654
0-500,0.23415947
0-500,0.23465157
0-500,0.23782921
0-500,0.24151039
0-500,0.24678135
0-500,0.24606323
0-500,0.2407608
0-500,0.24242496
0-500,0.24555206
0-500,0.2483139
0-500,0.24781609
0-500,0.24241924
0-500,0.24148941
0-500,0.24336815
0-500,0.2430458
0-500,0.23984432
0-500,0.23799229
0-500,0.23817062
0-500,0.23945713
0-500,0.2394371
0-500,0.2396965
0-500,0.24429321
0-500,0.2439146
0-500,0.23914051
0-500,0.24090862
0-500,0.24257374
0-500,0.24587345
0-500,0.24583626
0-500,0.2477169
0-500,0.24695396
0-500,0.24652767
0-500,0.24454021
0-500,0.2460928
0-500,0.24665546
0-500,0.24347687
0-500,0.06387997
0-500,0.06736469
0-500,0.06816292
0-500,0.06698418
0-500,0.07025814
0-500,0.0688591
0-500,0.0641098
0-500,0.057418823
0-500,0.053061485
0-500,0.049106598
