daily_stat,percentile,baseline_A,baseline_B,top_frac,LC_code,LC_name,count_hot,fraction_hotspot,fraction_global,enrichment_ratio,difference,reliable,filename
daily_maximum,p90,1991_2020,1981_2010,0.1,8,Woody Savanna,310,0.045980421239988134,0.02796060730406237,1.6444714787474477,0.018019813935925763,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,9,Savanna,418,0.06199940670424207,0.053992613869511694,1.1482942250968073,0.008006792834730374,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,10,Grass,350,0.051913378819341445,0.06569552728764874,0.7902117687866028,-0.013782148468307297,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,11,Wetland,7,0.0010382675763868287,0.00019696347968814116,5.271371007613962,0.0008413040966986875,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,12,Cropland,4768,0.7072085434589143,0.1954616331555191,3.6181450653091782,0.5117469103033951,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,13,Urban,70,0.010382675763868289,0.007558473533032417,1.373647168107873,0.0028242022308358717,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,14,Crop/Nat Mosaic,17,0.0025215069712251556,0.008961838325810422,0.28136046194485825,-0.006440331354585266,False,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p90,1991_2020,1981_2010,0.1,17,Water,76,0.011272619400771285,0.45545342634386543,0.02475032297212428,-0.44418080694309414,True,p90_1991_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,1,ENF,17,0.005043013942450311,0.008247845711940911,0.6114340784950949,-0.0032048317694905997,False,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,4,DBF,359,0.10649658854939187,0.024160853508411982,4.407815663975339,0.08233573504097988,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,5,MF,206,0.06110946306733907,0.02656544932293804,2.3003361367795074,0.034544013744401025,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,7,Open Shrub,115,0.03411450608128152,0.025736561345917112,1.3255269662003037,0.008377944735364407,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,8,Woody Savanna,166,0.04924354790863245,0.02796060730406237,1.76117590627146,0.02128294060457008,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,9,Savanna,329,0.09759715218036191,0.053992613869511694,1.8076019141476058,0.04360453831085022,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
daily_maximum,p95,1981_2020,1981_2010,0.05,10,Grass,297,0.08810442005339662,0.06569552728764874,1.341102259026406,0.02240889276574788,True,p95_1981_2020_minus_1981_2010_daily_maximum_baseline.tif
