Elevation Zone,Value
0-500,0.26692963
0-500,0.27607155
0-500,0.2797699
0-500,0.2776451
0-500,0.2814026
0-500,0.29007912
0-500,0.29360008
0-500,0.29709435
0-500,0.2994156
0-500,0.30421448
0-500,0.31324196
0-500,0.31058884
0-500,0.31521606
0-500,0.32079506
0-500,0.32152367
0-500,0.32011604
0-500,0.31855202
0-500,0.30464172
0-500,0.29451942
0-500,0.29380035
0-500,0.2908783
0-500,0.2890854
0-500,0.29294395
0-500,0.2965927
0-500,0.30607796
0-500,0.3067665
0-500,0.3034382
0-500,0.3005867
0-500,0.30171776
0-500,0.30292702
0-500,0.30324936
0-500,0.29204178
0-500,0.29187202
0-500,0.29003525
0-500,0.2842617
0-500,0.2913494
0-500,0.3084755
0-500,0.31187248
0-500,0.30921745
0-500,0.3072052
0-500,0.30524063
0-500,0.28769684
0-500,0.27876282
0-500,0.26670265
0-500,0.25672913
0-500,0.25349617
0-500,0.25222588
0-500,0.25456238
0-500,0.25582504
0-500,0.25856972
0-500,0.26962852
0-500,0.28362274
0-500,0.28430748
0-500,0.2873726
0-500,0.29011345
0-500,0.29237175
0-500,0.25598145
0-500,0.24918556
0-500,0.2512722
0-500,0.2667389
0-500,0.27267075
0-500,0.28937912
0-500,0.2988701
0-500,0.2998867
0-500,0.30344582
0-500,0.31155586
0-500,0.31182098
0-500,0.30046272
0-500,0.28824425
0-500,0.26540565
0-500,0.25932693
0-500,0.25688553
0-500,0.27201462
0-500,0.28160477
0-500,0.2853489
0-500,0.29212952
0-500,0.308918
0-500,0.29878998
0-500,0.29943275
0-500,0.34276962
0-500,0.3358612
0-500,0.3275547
0-500,0.33018303
0-500,0.3309288
0-500,0.32606888
0-500,0.31861115
0-500,0.31645584
0-500,0.31044197
0-500,0.3065338
0-500,0.30822372
0-500,0.3096161
0-500,0.31542015
0-500,0.336668
0-500,0.34552956
0-500,0.34788132
0-500,0.3505516
0-500,0.354805
0-500,0.3409748
0-500,0.33867073
0-500,0.34225082
0-500,0.3361416
0-500,0.33421898
0-500,0.3311844
0-500,0.32966042
0-500,0.3259964
0-500,0.32234573
0-500,0.32027054
0-500,0.3277626
0-500,0.34233475
0-500,0.3447628
0-500,0.34384537
0-500,0.348032
0-500,0.35945892
0-500,0.38009262
0-500,0.4006672
0-500,0.41832352
0-500,0.43190193
0-500,0.43217278
0-500,0.42364883
0-500,0.41435623
0-500,0.4079914
0-500,0.4030056
0-500,0.3975258
0-500,0.39211082
0-500,0.38882828
0-500,0.38962555
0-500,0.38807106
0-500,0.39463615
0-500,0.3956051
0-500,0.38924217
0-500,0.3676052
0-500,0.3522663
0-500,0.3369255
0-500,0.325531
0-500,0.31767082
0-500,0.31518364
0-500,0.31761932
0-500,0.31781006
0-500,0.3118515
0-500,0.30347824
0-500,0.29867744
0-500,0.28988838
0-500,0.28460312
0-500,0.27437973
0-500,0.26669312
0-500,0.26119614
0-500,0.26488686
0-500,0.2694912
0-500,0.2705803
0-500,0.27490807
0-500,0.27415848
0-500,0.2774372
0-500,0.2823429
0-500,0.276783
0-500,0.2743969
0-500,0.26825714
0-500,0.26667213
0-500,0.2619114
0-500,0.25675964
0-500,0.25345612
0-500,0.25387192
0-500,0.25551796
0-500,0.26669884
0-500,0.2726555
0-500,0.28030968
0-500,0.28513527
0-500,0.2881832
0-500,0.29270744
0-500,0.29091835
0-500,0.30088615
0-500,0.31452942
0-500,0.31243515
0-500,0.31784058
0-500,0.32162476
0-500,0.31882286
0-500,0.3159237
0-500,0.31647873
0-500,0.3174572
0-500,0.31285286
0-500,0.306345
0-500,0.29516792
0-500,0.28451157
0-500,0.2746067
0-500,0.2655964
0-500,0.2569332
0-500,0.24422264
0-500,0.23976326
0-500,0.24093437
0-500,0.23919868
0-500,0.24354172
0-500,0.2498684
0-500,0.24992752
0-500,0.25247383
0-500,0.26018715
0-500,0.27138138
0-500,0.27968025
0-500,0.28753853
0-500,0.29485226
0-500,0.29820633
0-500,0.30457687
0-500,0.30682945
0-500,0.31294155
0-500,0.31779575
0-500,0.32141972
0-500,0.32142925
0-500,0.31948566
0-500,0.31464672
0-500,0.3187065
0-500,0.3163681
0-500,0.31082535
0-500,0.3032875
0-500,0.29789543
0-500,0.29543304
0-500,0.29768276
0-500,0.30576038
0-500,0.30806828
0-500,0.3129177
0-500,0.3051281
0-500,0.3007822
0-500,0.2970953
0-500,0.30086517
0-500,0.3039322
0-500,0.29847717
0-500,0.290143
0-500,0.29028416
0-500,0.28344917
0-500,0.27636433
0-500,0.28411388
0-500,0.28726196
0-500,0.28289986
0-500,0.27079296
0-500,0.26187706
0-500,0.25982475
0-500,0.25634384
0-500,0.25468636
0-500,0.24847603
0-500,0.24283314
0-500,0.2426033
0-500,0.24237537
0-500,0.23899555
0-500,0.23710155
0-500,0.23578548
0-500,0.2312231
0-500,0.23299122
0-500,0.2346487
0-500,0.22958851
0-500,0.22692871
0-500,0.22143745
0-500,0.21979141
0-500,0.21288967
0-500,0.20467854
0-500,0.20145893
0-500,0.20353127
0-500,0.20716858
0-500,0.20712185
0-500,0.20248604
0-500,0.19992065
0-500,0.19551563
0-500,0.1893425
0-500,0.18340206
0-500,0.17949867
0-500,0.17893505
0-500,0.18465805
0-500,0.19221687
0-500,0.19215679
0-500,0.18397617
0-500,0.18187046
0-500,0.18154144
0-500,0.18280506
0-500,0.18400764
0-500,0.18771648
0-500,0.1836958
0-500,0.17965221
0-500,0.17921543
0-500,0.18416882
0-500,0.19639778
0-500,0.2040844
0-500,0.2055111
0-500,0.20871925
0-500,0.21658039
0-500,0.2182188
0-500,0.22018242
0-500,0.22200203
0-500,0.22373962
0-500,0.21955109
0-500,0.21426296
0-500,0.20859909
0-500,0.20459366
0-500,0.2060442
0-500,0.21218109
0-500,0.2166357
0-500,0.21757126
0-500,0.21787739
0-500,0.22138977
0-500,0.22084904
0-500,0.22031498
0-500,0.2132597
0-500,0.20986557
0-500,0.21816444
0-500,0.21845055
0-500,0.21778965
0-500,0.21551323
0-500,0.21510887
0-500,0.21482277
0-500,0.20985031
0-500,0.20480728
0-500,0.20819283
0-500,0.21360588
0-500,0.22812939
0-500,0.22883987
0-500,0.22331047
0-500,0.21065044
0-500,0.20271587
0-500,0.1949873
0-500,0.18921757
0-500,0.19206429
0-500,0.1906519
0-500,0.18957615
0-500,0.19553757
0-500,0.20507622
0-500,0.20900154
0-500,0.21481514
0-500,0.22372246
0-500,0.23208523
0-500,0.23387146
0-500,0.24032402
0-500,0.2379446
0-500,0.23756218
0-500,0.23420334
0-500,0.23123932
0-500,0.03825569
0-500,0.03368473
0-500,0.027100563
0-500,0.026745796
0-500,0.035992622
0-500,0.036003113
0-500,0.026795387
0-500,0.011129379
0-500,0.009616852
0-500,0.0074062347
0-500,0.011006355
0-500,0.0114851
0-500,0.0071697235
0-500,0.009252548
0-500,0.012676239
0-500,0.05663395
0-500,0.06422043
0-500,0.071050644
0-500,0.0738287
0-500,0.078048706
0-500,0.07717514
0-500,0.071214676
0-500,0.06585026
0-500,0.06306267
0-500,0.06727314
0-500,0.06830883
0-500,0.06783104
0-500,0.0672493
0-500,0.056458473
0-500,0.05046177
0-500,0.04763317
0-500,0.07289314
0-500,0.07685757
0-500,0.091674805
0-500,0.09496784
0-500,0.09388542
0-500,0.09016991
0-500,0.08515835
0-500,0.08345127
0-500,0.08353901
0-500,0.084854126
0-500,0.08533001
0-500,0.08907795
0-500,0.09430885
0-500,0.10999298
0-500,0.1297636
0-500,0.13867188
0-500,0.14286709
0-500,0.14858437
0-500,0.15417767
0-500,0.15611744
0-500,0.1595993
0-500,0.16661835
0-500,0.1737957
0-500,0.18246841
0-500,0.19448662
0-500,0.20336151
0-500,0.21347618
0-500,0.2218008
0-500,0.2315607
0-500,0.23928928
0-500,0.24426842
0-500,0.24732876
0-500,0.25294113
0-500,0.25733185
0-500,0.26008415
0-500,0.2630825
0-500,0.2489357
0-500,0.2441349
0-500,0.24413681
0-500,0.24838638
0-500,0.25416946
0-500,0.24606133
0-500,0.24377441
0-500,0.23704815
0-500,0.23813629
0-500,0.27493858
0-500,0.2737751
0-500,0.28193283
0-500,0.28938293
0-500,0.29809952
0-500,0.30888557
0-500,0.3180046
0-500,0.32443047
0-500,0.32668877
0-500,0.3254032
0-500,0.32662773
0-500,0.33253098
0-500,0.33971024
0-500,0.3347988
0-500,0.32845116
0-500,0.32208252
0-500,0.30805779
0-500,0.3005371
0-500,0.30207443
0-500,0.2997322
0-500,0.29828835
0-500,0.30236053
0-500,0.31510353
0-500,0.3224678
0-500,0.32244492
0-500,0.32229805
0-500,0.32309914
0-500,0.32135582
0-500,0.32055283
0-500,0.31528473
0-500,0.31212044
0-500,0.30861092
0-500,0.31234932
0-500,0.31473923
0-500,0.32053566
0-500,0.31064987
0-500,0.30163574
0-500,0.3003788
0-500,0.29714966
0-500,0.29004478
0-500,0.2800789
0-500,0.26732635
0-500,0.25942612
0-500,0.25406647
0-500,0.25386238
0-500,0.2583351
0-500,0.2585125
0-500,0.25290298
0-500,0.2584133
0-500,0.26319885
0-500,0.26791
0-500,0.2691517
0-500,0.27898026
0-500,0.28603077
0-500,0.25382805
0-500,0.26272774
0-500,0.27052116
0-500,0.28094864
0-500,0.28998184
0-500,0.29665756
0-500,0.29638672
0-500,0.31002808
0-500,0.31285667
0-500,0.30491257
0-500,0.28864098
0-500,0.26976967
0-500,0.2698841
0-500,0.27036095
0-500,0.27882957
0-500,0.2896614
0-500,0.30711365
0-500,0.29200363
0-500,0.3032341
0-500,0.30857468
0-500,0.33036613
0-500,0.34187126
0-500,0.3345337
0-500,0.32502937
0-500,0.32705498
0-500,0.33765602
0-500,0.33744812
0-500,0.32509232
0-500,0.31871986
0-500,0.33389473
0-500,0.32004166
0-500,0.32444
0-500,0.32144547
0-500,0.33119774
0-500,0.34014702
0-500,0.36076736
0-500,0.37073898
0-500,0.37099838
0-500,0.36337852
0-500,0.37154198
0-500,0.3664646
0-500,0.35902214
0-500,0.3532753
0-500,0.3439293
0-500,0.33708763
0-500,0.33013153
0-500,0.32756042
0-500,0.32274246
0-500,0.3192997
0-500,0.32164192
0-500,0.3303337
0-500,0.3267517
0-500,0.3263607
0-500,0.32793236
0-500,0.340271
0-500,0.35479927
0-500,0.37410927
0-500,0.40204048
0-500,0.4167061
0-500,0.42203712
0-500,0.42010498
0-500,0.41148376
0-500,0.40254974
0-500,0.40128136
0-500,0.3985405
0-500,0.390728
0-500,0.38062286
0-500,0.37272453
0-500,0.37451363
0-500,0.3797207
0-500,0.38796997
0-500,0.37853813
0-500,0.36428642
0-500,0.35151482
0-500,0.33996582
0-500,0.32349968
0-500,0.31414223
0-500,0.3090477
0-500,0.30893707
0-500,0.3105831
0-500,0.30870438
0-500,0.2987671
0-500,0.28504562
0-500,0.2743206
0-500,0.26397324
0-500,0.25225067
0-500,0.24785233
0-500,0.24441719
0-500,0.24654388
0-500,0.25144005
0-500,0.25611305
0-500,0.26500893
0-500,0.26750374
0-500,0.269001
0-500,0.2742977
0-500,0.2791252
0-500,0.27225876
0-500,0.26638222
0-500,0.26203728
0-500,0.2573719
0-500,0.2541294
0-500,0.24876022
0-500,0.24830437
0-500,0.25448418
0-500,0.26073456
0-500,0.26650047
0-500,0.2680111
0-500,0.27225685
0-500,0.27705383
0-500,0.28287697
0-500,0.28653717
0-500,0.28789902
0-500,0.29004097
