Elevation Zone,Value
0-500,0.22617531
0-500,0.22773743
0-500,0.22548866
0-500,0.22011185
0-500,0.21679878
0-500,0.22148895
0-500,0.2229557
0-500,0.2309494
0-500,0.22713089
0-500,0.22165108
0-500,0.22202301
0-500,0.2184372
0-500,0.21886444
0-500,0.21139145
0-500,0.19275665
0-500,0.17697906
0-500,0.16848373
0-500,0.27374268
0-500,0.27243614
0-500,0.28668785
0-500,0.291605
0-500,0.29819298
0-500,0.31091118
0-500,0.3185768
0-500,0.32026482
0-500,0.32248688
0-500,0.3272705
0-500,0.3367157
0-500,0.34571838
0-500,0.35053635
0-500,0.35746193
0-500,0.35694504
0-500,0.35786438
0-500,0.35786247
0-500,0.3514061
0-500,0.34556007
0-500,0.3467312
0-500,0.34762
0-500,0.35024834
0-500,0.35580063
0-500,0.3435192
0-500,0.33587074
0-500,0.3352127
0-500,0.33639145
0-500,0.3319168
0-500,0.3296299
0-500,0.33147812
0-500,0.3405304
0-500,0.35513306
0-500,0.36965942
0-500,0.36764717
0-500,0.3661976
0-500,0.35866737
0-500,0.35708618
0-500,0.3616104
0-500,0.33961678
0-500,0.33644867
0-500,0.33592987
0-500,0.33246803
0-500,0.3428154
0-500,0.3470688
0-500,0.3524189
0-500,0.3618679
0-500,0.3710289
0-500,0.3808689
0-500,0.3882904
0-500,0.39165878
0-500,0.3990841
0-500,0.39694595
0-500,0.38464928
0-500,0.38812828
0-500,0.36936188
0-500,0.3546219
0-500,0.35739708
0-500,0.352499
0-500,0.35698318
0-500,0.354784
0-500,0.35793686
0-500,0.35383415
0-500,0.35420227
0-500,0.3619194
0-500,0.3586197
0-500,0.34938812
0-500,0.3502655
0-500,0.35752487
0-500,0.36559296
0-500,0.36750793
0-500,0.37373734
0-500,0.35396004
0-500,0.3559971
0-500,0.35689735
0-500,0.36037827
0-500,0.3684349
0-500,0.36100197
0-500,0.358284
0-500,0.34947205
0-500,0.3485489
0-500,0.3406906
0-500,0.33097458
0-500,0.33050346
0-500,0.33132935
0-500,0.31983757
0-500,0.3109398
0-500,0.32325935
0-500,0.3253231
0-500,0.32769966
0-500,0.33932877
0-500,0.34001732
0-500,0.3467102
0-500,0.3494854
0-500,0.34131813
0-500,0.35383797
0-500,0.35284042
0-500,0.34383583
0-500,0.3324318
0-500,0.31973457
0-500,0.31230736
0-500,0.30268288
0-500,0.3017273
0-500,0.30616188
0-500,0.30301476
0-500,0.30348015
0-500,0.30797577
0-500,0.31612778
0-500,0.31572914
0-500,0.32265282
0-500,0.3359928
0-500,0.35711288
0-500,0.37413597
0-500,0.37341118
0-500,0.37410355
0-500,0.36779404
0-500,0.36506462
0-500,0.3647499
0-500,0.35995293
0-500,0.35479355
0-500,0.35112953
0-500,0.3555069
0-500,0.3617897
0-500,0.36551857
0-500,0.36665344
0-500,0.3626194
0-500,0.36384583
0-500,0.36686707
0-500,0.3700695
0-500,0.37960052
0-500,0.3870697
0-500,0.39611053
0-500,0.39755058
0-500,0.38394165
0-500,0.37826347
0-500,0.37334442
0-500,0.37054443
0-500,0.3663273
0-500,0.3582039
0-500,0.3432312
0-500,0.31624603
0-500,0.29110909
0-500,0.27324677
0-500,0.26942253
0-500,0.27106476
0-500,0.2755413
0-500,0.27960587
0-500,0.28812408
0-500,0.29070473
0-500,0.29406548
0-500,0.29954338
0-500,0.29932022
0-500,0.2971382
