Elevation Zone,Value
0-500,0.18742943
0-500,0.1813221
0-500,0.18654442
0-500,0.18857384
0-500,0.18845749
0-500,0.18952942
0-500,0.19248581
0-500,0.20063972
0-500,0.20259285
0-500,0.20594597
0-500,0.20178223
0-500,0.21189308
0-500,0.20466995
0-500,0.19732475
0-500,0.19414139
0-500,0.19177818
0-500,0.16880798
0-500,0.1531353
0-500,0.14448547
0-500,0.1458931
0-500,0.1418953
0-500,0.1381073
0-500,0.13190651
0-500,0.13314629
0-500,0.24722481
0-500,0.2689743
0-500,0.26762772
0-500,0.25787163
0-500,0.26385498
0-500,0.2643261
0-500,0.26618576
0-500,0.26516342
0-500,0.2624855
0-500,0.26078224
0-500,0.25413132
0-500,0.252779
0-500,0.25754356
0-500,0.26421928
0-500,0.272789
0-500,0.2702999
0-500,0.26829147
0-500,0.2743721
0-500,0.28061295
0-500,0.28310394
0-500,0.28354454
0-500,0.2891922
0-500,0.29543304
0-500,0.302639
0-500,0.3016739
0-500,0.30717278
0-500,0.3145485
0-500,0.31591988
0-500,0.32212067
0-500,0.33040237
0-500,0.3374424
0-500,0.3487873
0-500,0.35019684
0-500,0.34783936
0-500,0.3458233
0-500,0.34284782
0-500,0.34792137
0-500,0.34162903
0-500,0.34418488
0-500,0.3477955
0-500,0.34287453
0-500,0.34761047
0-500,0.3410015
0-500,0.3364601
0-500,0.34210777
0-500,0.3445835
0-500,0.34438705
0-500,0.34742355
0-500,0.35476303
0-500,0.3592167
0-500,0.35757446
0-500,0.36344337
0-500,0.37316895
0-500,0.37322807
0-500,0.37038612
0-500,0.36761284
0-500,0.368927
0-500,0.3720932
0-500,0.3711338
0-500,0.36502457
0-500,0.36465073
0-500,0.3588314
0-500,0.3553543
0-500,0.34836578
0-500,0.34282112
0-500,0.3508587
0-500,0.3530693
0-500,0.3511467
0-500,0.34217644
0-500,0.34103584
0-500,0.34761238
0-500,0.3539219
0-500,0.36227036
0-500,0.3666153
0-500,0.36366844
0-500,0.36819458
0-500,0.3693657
0-500,0.3739338
0-500,0.37680817
0-500,0.37817764
0-500,0.36951447
0-500,0.36143303
0-500,0.3563366
0-500,0.3456936
0-500,0.3305111
0-500,0.31976128
0-500,0.31264687
0-500,0.30264664
0-500,0.29740906
0-500,0.29615593
0-500,0.298975
0-500,0.30708885
0-500,0.3290348
0-500,0.3269539
0-500,0.32180595
0-500,0.3231945
0-500,0.325634
0-500,0.31976128
0-500,0.32134056
0-500,0.32536125
0-500,0.32317734
0-500,0.3308468
0-500,0.33019257
0-500,0.3290825
0-500,0.32854652
0-500,0.3379078
0-500,0.34631538
0-500,0.34283447
0-500,0.34684753
0-500,0.35365105
0-500,0.35177422
0-500,0.3589363
0-500,0.3624897
0-500,0.36813927
0-500,0.37470055
0-500,0.37944412
0-500,0.3793831
0-500,0.37555313
0-500,0.36865997
0-500,0.36313438
0-500,0.361063
0-500,0.36457634
