percentile,baseline,LC_code,LC_name,Elevation,count,mean,median,std
p99,1981_2020,10,Grass,0_500,2158,0.2681179347139912,0.2653961181640625,0.133237335409157
p99,1981_2020,10,Grass,500_1000,2042,0.2880696844050513,0.30048370361328125,0.13768457813489837
p99,1981_2020,10,Grass,1000_1500,1998,0.30908487270305585,0.30739784240722656,0.12096270747530337
p99,1981_2020,10,Grass,1500_2000,1126,0.3114324039506658,0.3002510070800781,0.09544486233689305
p99,1981_2020,10,Grass,2000_2500,452,0.34593608632551887,0.34549903869628906,0.0881805386484116
p99,1981_2020,10,Grass,2500_3500,97,0.3451989164057466,0.33145713806152344,0.10408374126647878
p99,1981_2020,11,Wetland,0_500,11,0.28936438126997516,0.26674652099609375,0.08175674596538386
p99,1981_2020,11,Wetland,500_1000,1,0.40188026428222656,0.40188026428222656,0.0
p99,1981_2020,12,Cropland,0_500,19968,0.3055261930403037,0.31822872161865234,0.11537621155912335
p99,1981_2020,12,Cropland,500_1000,2714,0.29403436333270483,0.3163118362426758,0.15394992140110217
p99,1981_2020,12,Cropland,1000_1500,809,0.2491071816575247,0.22923660278320312,0.10939209233009649
p99,1981_2020,12,Cropland,1500_2000,42,0.3574111121041434,0.3789329528808594,0.12841710760664748
p99,1981_2020,12,Cropland,2000_2500,2,0.3080730438232422,0.3080730438232422,0.11420822143554688
p99,1981_2020,13,Urban,0_500,825,0.3230994230328184,0.33775901794433594,0.10462820301346587
p99,1981_2020,13,Urban,500_1000,56,0.2710311072213309,0.2508249282836914,0.08848797472778444
p99,1981_2020,13,Urban,1000_1500,6,0.2451763153076172,0.19823169708251953,0.11096947249695158
p99,1981_2020,14,Crop/Nat Mosaic,0_500,996,0.27260487338146533,0.27124595642089844,0.09143714859092691
p99,1981_2020,14,Crop/Nat Mosaic,500_1000,72,0.23158701260884604,0.19666290283203125,0.10674766993541009
p99,1981_2020,14,Crop/Nat Mosaic,1000_1500,4,0.3911552429199219,0.4129762649536133,0.053167519008875896
p99,1981_2020,15,Snow/Ice,2000_2500,1,0.4645204544067383,0.4645204544067383,0.0
p99,1981_2020,15,Snow/Ice,2500_3500,3,0.41967280705769855,0.3937530517578125,0.042303209336614266
p99,1981_2020,16,Barren,0_500,6734,0.1381394451720303,0.13815879821777344,0.0647274343253348
p99,1981_2020,16,Barren,500_1000,3864,0.1462245308340953,0.147430419921875,0.07263616765700205
p99,1981_2020,16,Barren,1000_1500,989,0.1497008764346039,0.1614818572998047,0.06380484316050097
p99,1981_2020,16,Barren,1500_2000,63,0.20674163576156374,0.2165508270263672,0.05770445280061765
p99,1981_2020,16,Barren,2000_2500,25,0.2644103240966797,0.24141311645507812,0.08315811207524205
p99,1981_2020,16,Barren,2500_3500,34,0.40566179331611185,0.38187742233276367,0.11417235697419208
p99,1981_2020,17,Water,0_500,1532,0.2313804389913773,0.23833847045898438,0.10267418493939567
p99,1981_2020,17,Water,500_1000,43,0.23415853810864826,0.24402427673339844,0.06976451818872267
p99,1981_2020,17,Water,1000_1500,9,0.2644778357611762,0.2609081268310547,0.026346693813475312
p99,1991_2020,1,ENF,0_500,373,0.36951861752262066,0.38552284240722656,0.10680472413228546
p99,1991_2020,1,ENF,500_1000,259,0.34902721022086713,0.3743476867675781,0.1117068372987103
p99,1991_2020,1,ENF,1000_1500,251,0.4282116301031227,0.45502471923828125,0.13478661882560827
p99,1991_2020,1,ENF,1500_2000,108,0.4252417529070819,0.434328556060791,0.12641780441286488
p99,1991_2020,2,EBF,0_500,134,0.19462171241418638,0.17852115631103516,0.11800414687698625
p99,1991_2020,2,EBF,500_1000,23,0.17413495934527853,0.1544036865234375,0.09226099801309019
p99,1991_2020,2,EBF,1000_1500,1,0.17103195190429688,0.17103195190429688,0.0
p99,1991_2020,4,DBF,0_500,1278,0.39614241037383696,0.3999614715576172,0.13777807538891923
p99,1991_2020,4,DBF,500_1000,1276,0.3841441312927437,0.3815460205078125,0.12963128503631877
p99,1991_2020,4,DBF,1000_1500,361,0.34580494888601543,0.3402233123779297,0.12544642222938987
p99,1991_2020,4,DBF,1500_2000,7,0.39844254084995817,0.3202171325683594,0.18816064551952824
p99,1991_2020,5,MF,0_500,1403,0.4699020100251658,0.46010780334472656,0.10356938773996739
p99,1991_2020,5,MF,500_1000,1186,0.39375850121046196,0.40984344482421875,0.1219185066462572
p99,1991_2020,5,MF,1000_1500,599,0.4009440060648974,0.4057178497314453,0.12711251564396053
p99,1991_2020,5,MF,1500_2000,49,0.40667952323446466,0.42226696014404297,0.1411685892976164
p99,1991_2020,6,Closed Shrub,500_1000,1,0.5804443359375,0.5804443359375,0.0
p99,1991_2020,7,Open Shrub,0_500,614,0.3074261979093769,0.3173255920410156,0.15025530690039676
p99,1991_2020,7,Open Shrub,500_1000,1188,0.30704017118974164,0.2984199523925781,0.21025949886146902
p99,1991_2020,7,Open Shrub,1000_1500,968,0.1774324385587834,0.1350688934326172,0.14895843509390252
p99,1991_2020,7,Open Shrub,1500_2000,293,0.23850018498026876,0.2227954864501953,0.08790501535857038
p99,1991_2020,7,Open Shrub,2000_2500,56,0.2249561037336077,0.21927928924560547,0.08848938371699096
p99,1991_2020,7,Open Shrub,2500_3500,6,0.24188931783040366,0.20176029205322266,0.09312664179497482
p99,1991_2020,8,Woody Savanna,0_500,1505,0.31916039552403447,0.32521820068359375,0.1291748534995114
p99,1991_2020,8,Woody Savanna,500_1000,1206,0.2963155877728565,0.27832794189453125,0.13828741052598845
p99,1991_2020,8,Woody Savanna,1000_1500,559,0.36661343924261375,0.36981201171875,0.14710410464595922
p99,1991_2020,8,Woody Savanna,1500_2000,72,0.42288140455881756,0.4434185028076172,0.13099197709605762
p99,1991_2020,9,Savanna,0_500,4104,0.3692443273220843,0.3737335205078125,0.153774954432191
p99,1991_2020,9,Savanna,500_1000,1843,0.33725938057032734,0.32787513732910156,0.15601720230784408
p99,1991_2020,9,Savanna,1000_1500,493,0.3793601061219376,0.37641334533691406,0.17534834722932302
p99,1991_2020,9,Savanna,1500_2000,20,0.38462071418762206,0.36145496368408203,0.1861737395921508
p99,1991_2020,9,Savanna,2000_2500,1,0.4699535369873047,0.4699535369873047,0.0
p99,1991_2020,10,Grass,0_500,2158,0.35285580611206846,0.34143829345703125,0.16695281925455008
p99,1991_2020,10,Grass,500_1000,2042,0.3790386089732201,0.38610363006591797,0.15642054000482875
p99,1991_2020,10,Grass,1000_1500,1998,0.4526547979902815,0.4610748291015625,0.1401607515974313
p99,1991_2020,10,Grass,1500_2000,1126,0.43585323482804783,0.4381070137023926,0.11843170690019048
p99,1991_2020,10,Grass,2000_2500,452,0.408854272513263,0.4068021774291992,0.11622693393752428
p99,1991_2020,10,Grass,2500_3500,97,0.39384246118289906,0.37512779235839844,0.1293409621794402
p99,1991_2020,11,Wetland,0_500,11,0.4406103654341264,0.4553985595703125,0.12267917905161399
p99,1991_2020,11,Wetland,500_1000,1,0.6027050018310547,0.6027050018310547,0.0
p99,1991_2020,12,Cropland,0_500,19968,0.41792772872707784,0.43483734130859375,0.1437475419596555
p99,1991_2020,12,Cropland,500_1000,2714,0.37659973138909,0.40381526947021484,0.1714065057257605
p99,1991_2020,12,Cropland,1000_1500,809,0.4026497556783066,0.4098625183105469,0.1359741870839617
p99,1991_2020,12,Cropland,1500_2000,42,0.5314264751615978,0.5369501113891602,0.15141076618727892
p99,1991_2020,12,Cropland,2000_2500,2,0.3875246047973633,0.3875246047973633,0.20267772674560547
p99,1991_2020,13,Urban,0_500,825,0.438460210164388,0.45699310302734375,0.13916168483408792
p99,1991_2020,13,Urban,500_1000,56,0.3876358781542097,0.39330577850341797,0.11269476809155884
p99,1991_2020,13,Urban,1000_1500,6,0.4232174555460612,0.40079212188720703,0.09770028526811195
p99,1991_2020,14,Crop/Nat Mosaic,0_500,996,0.32022367806798485,0.30216503143310547,0.12394531296233484
p99,1991_2020,14,Crop/Nat Mosaic,500_1000,72,0.27209146817525226,0.2957735061645508,0.15137146325619213
p99,1991_2020,14,Crop/Nat Mosaic,1000_1500,4,0.5602855682373047,0.5675945281982422,0.046589380689069766
p99,1991_2020,15,Snow/Ice,2000_2500,1,0.5378694534301758,0.5378694534301758,0.0
p99,1991_2020,15,Snow/Ice,2500_3500,3,0.4666566848754883,0.4468498229980469,0.09787018739953822
p99,1991_2020,16,Barren,0_500,6734,0.27860510763514457,0.2815704345703125,0.08571854266419054
p99,1991_2020,16,Barren,500_1000,3864,0.2541954211319949,0.22607135772705078,0.10368085933824993
p99,1991_2020,16,Barren,1000_1500,989,0.19047662871913312,0.20405006408691406,0.0960758210554521
p99,1991_2020,16,Barren,1500_2000,63,0.22540691920689174,0.2285900115966797,0.08269003965663622
p99,1991_2020,16,Barren,2000_2500,25,0.2977767562866211,0.2618122100830078,0.10736370739138021
p99,1991_2020,16,Barren,2500_3500,34,0.4786415240343879,0.4578118324279785,0.14480222338875623
p99,1991_2020,17,Water,0_500,1532,0.3306902494505242,0.33448028564453125,0.14455153387074474
p99,1991_2020,17,Water,500_1000,43,0.34353926015454667,0.3694190979003906,0.10359886150100653
p99,1991_2020,17,Water,1000_1500,9,0.40044805738661027,0.3927803039550781,0.023659056823908474
